id,pred_saraV1,pred_saraV2,botometer,classe
217974814,0,0,1,1
933403387315572741,0,0,0,1
1683337250,0,0,0,1
798683659679174656,1,0,1,1
3251992613,0,1,1,1
622483501,0,0,0,1
1428815922,0,0,0,1
480200756,0,0,1,1
170954805,1,1,1,1
323523935,0,0,0,1
527466557,0,0,0,1
531923006,0,0,0,1
942259972129394688,0,0,0,1
44023872,0,0,0,1
2547050562,0,0,0,1
606412878,0,0,0,1
988424593,0,0,1,1
1266794580,0,0,1,1
2719889500,0,0,1,1
2156709984,0,0,0,1
3932368994,0,0,1,1
412354660,0,0,1,1
259580007,0,0,0,1
788643705120894976,0,0,0,1
605642429,0,0,1,1
1693499504,0,0,0,1
949727598795304960,0,0,1,1
229030007,0,0,1,1
278927480,0,0,1,1
3378946623,0,0,0,1
134127295,0,0,0,1
2203668501,0,0,1,1
2300680321,0,0,1,1
1615741063,0,0,0,1
382406795,0,0,1,1
1068021900,0,0,1,1
152688783,0,0,1,1
470839442,0,0,1,1
2607825048,0,0,1,1
175009946,0,0,0,1
3331164527,0,0,0,1
2166999198,0,0,0,1
1168447896,0,0,1,1
807223505490153473,0,0,1,1
1608734887,0,0,0,1
2599080104,0,0,1,1
2924324210,0,0,0,1
15210670,0,0,0,1
95238323,0,0,0,1
314128566,0,0,1,1
159082636,0,0,1,1
2932787390,0,0,1,1
2212318194,0,0,1,1
821731524,0,0,1,1
227258566,0,0,0,1
839265817048952832,0,0,1,1
564107298,0,0,1,1
170977315,0,0,0,1
537997525,1,1,1,1
913106970512646144,1,1,1,1
735569087552688131,0,1,1,1
2824215248,0,0,1,1
711598086158585856,0,1,1,1
946736271124238337,0,0,0,1
374843633,0,0,1,1
749260801593085952,0,0,0,1
160882939,0,0,1,1
156702973,0,0,0,1
221722878,0,0,1,1
302231807,0,0,0,1
713466306775949312,0,0,1,1
969709832,0,0,1,1
450214153,0,0,1,1
2161512714,0,0,1,1
769944223667802112,0,0,0,1
130877708,0,0,0,1
188483855,0,0,1,1
3078942992,0,0,0,1
542806289,0,0,1,1
3236649235,1,0,1,1
930678043554836480,0,0,1,1
882094711313498113,0,0,1,1
531325210,0,0,1,1
164466971,0,0,0,1
1029591324,0,0,0,1
567882800,0,0,0,1
4828554257,0,0,0,1
228602149,0,0,1,1
415067185,0,0,1,1
172900649,0,0,1,1
94768519,0,0,1,1
1332338988,0,0,1,1
280381743,0,1,1,1
2983964983,0,0,0,1
113753234,0,0,0,1
810496314,0,0,1,1
950117832146251779,0,0,0,1
937681675512942592,0,1,1,1
392460608,0,0,1,1
52415376,0,0,0,1
573141317,0,0,1,1
336445766,0,0,1,1
255736141,0,1,1,1
711583386079465474,0,0,1,1
578176953,0,0,0,1
181330260,0,0,1,1
153747803,0,0,1,1
890737291588640768,0,0,0,1
441448797,0,0,1,1
88258912,0,0,1,1
2954424675,0,0,1,1
124553575,0,0,1,1
2634719595,0,0,1,1
848410002,1,1,1,1
945900431573684224,0,1,1,1
83810671,0,0,1,1
1110944112,0,0,1,1
775261909780197376,0,0,0,1
2555521162,0,0,1,1
1504213369,0,0,0,1
712979178,0,0,0,1
356735358,1,0,1,1
564595075,0,0,0,1
812448763759493120,0,0,0,1
869342485339942912,0,0,1,1
2453936953,0,0,0,1
214645135,0,0,1,1
815329680,0,0,1,1
1093175736,0,0,1,1
634676291,0,0,0,1
42795412,0,0,1,1
461558727,0,0,0,1
90573208,0,0,1,1
2890615876,0,0,1,1
1258929661,0,1,0,1
541923741,1,1,1,1
1898768798,0,0,1,1
17617356,0,0,0,1
780293778904985601,0,0,1,1
292237733,0,0,1,1
884470182,0,0,1,1
229947816,0,0,1,1
749170170413940736,0,0,0,1
941735729700528129,0,1,1,1
403179950,0,0,0,1
255781298,0,0,1,1
2300232116,1,0,1,1
901775225053822976,0,1,1,1
341658039,0,0,0,1
236687800,0,0,1,1
553376500,0,0,1,1
54938044,0,0,0,1
763446435421519872,1,1,1,1
3617954241,0,0,1,1
910541598831685634,1,0,1,1
2903226824,0,0,1,1
346429898,0,0,1,1
194683342,0,0,1,1
4132224761,0,0,0,1
1488935384,0,0,1,1
368005595,0,0,1,1
862166906391756800,0,1,1,1
558217637,0,0,1,1
950713467778068481,1,1,0,1
422175201,0,1,1,1
418603495,0,0,1,1
433222125,0,0,1,1
2391049981,0,0,1,1
19569136,0,0,0,1
575762929,0,1,1,1
86899186,0,0,0,1
179732982,0,0,0,1
331481593,0,0,0,1
482894335,0,0,1,1
902793926280491008,0,0,0,1
3177103874,0,0,0,1
415916548,0,0,1,1
1397707274,0,0,1,1
584884747,0,0,1,1
2241454604,0,0,1,1
3305805847,0,0,0,1
449446418,0,0,1,1
214080021,0,0,0,1
2191854108,1,1,0,1
839588620596088832,0,0,0,1
466512645,0,0,1,1
1457416741,0,1,1,1
757126993351548928,1,0,1,1
2858192988,0,0,1,1
1329043890,1,0,1,1
213236277,0,0,1,1
733526964540039168,0,0,0,1
2469626431,0,0,1,1
3208055368,0,0,1,1
48320268,0,0,0,1
426961482,0,0,1,1
915269051567493120,0,0,1,1
247042638,0,0,0,1
851711263,0,0,0,1
802814545,0,0,1,1
595548755,0,1,1,1
1440922196,0,1,1,1
1489703012,0,0,0,1
2320517724,0,0,0,1
363889252,0,0,1,1
703548090150625280,0,0,0,1
785609322,0,0,1,1
1344897643,0,0,1,1
1325073512,0,1,1,1
899599307329884161,0,0,1,1
37294527,0,0,0,1
882623100,0,0,1,1
214475390,0,0,1,1
464906882,0,0,1,1
3235029636,0,0,1,1
725728350812131328,0,0,0,1
332696199,0,0,0,1
384275083,0,0,1,1
78926478,0,0,0,1
2830578797,0,0,0,1
479627920,0,0,0,1
175323793,0,0,0,1
739297938,0,0,1,1
928760438048702464,0,0,1,1
879932757295726593,0,1,1,1
1346628254,0,0,1,1
552972960,0,0,1,1
3318192802,0,0,0,1
14483001,0,0,0,1
251175591,1,0,1,1
134863528,0,0,1,1
2485361323,0,0,0,1
95363756,0,0,0,1
300473012,0,0,1,1
212771510,0,0,1,1
947434421745012737,0,0,1,1
4773735100,1,1,1,1
94563005,0,0,0,1
145746622,0,0,0,1
1096628929,0,0,1,1
2175869635,0,0,1,1
2285435588,0,0,1,1
617889569,0,1,1,1
1084123854,0,1,1,1
907670129080639488,0,0,0,1
1444344528,0,0,1,1
996299474,0,0,1,1
158241495,0,1,0,1
924891063134777344,1,1,1,1
339913436,0,0,0,1
2437929694,0,0,1,1
771105506,0,0,0,1
279268073,0,0,1,1
24578794,0,0,0,1
1564149578,0,0,1,1
1695662832,0,0,1,1
291994353,0,0,1,1
325763827,0,0,0,1
1676688116,0,1,1,1
933806127166509056,0,1,0,1
3186174718,0,0,1,1
48057281,0,0,0,1
296172295,0,0,1,1
541756204,0,0,1,1
3234117677,0,0,0,1
2428136210,0,0,1,1
940093840383295488,0,1,1,1
1239182106,0,0,1,1
855685916,0,1,0,1
622830725,0,0,1,1
276562720,1,0,1,1
4838632225,0,0,0,1
778944850733457409,0,1,1,1
479570725,0,0,0,1
293892904,0,0,1,1
98552620,0,0,1,1
454253359,0,0,1,1
838829083589033994,0,1,1,1
366811956,0,0,1,1
731484980,0,0,1,1
906659909218992128,0,0,1,1
912126401444237313,0,1,1,1
487572285,0,0,1,1
182729534,0,0,0,1
4004864834,0,1,1,1
4048812869,0,1,1,1
235916106,0,0,0,1
946825015,0,0,1,1
469015376,0,0,0,1
358257491,0,0,1,1
2415557460,0,0,1,1
2419575637,0,0,1,1
401046359,0,0,1,1
314657624,0,0,1,1
795677741551120384,0,0,0,1
543761086,0,0,0,1
889614902486327299,0,0,0,1
1348655971,0,0,1,1
153912164,0,0,1,1
2286629740,0,0,0,1
2921008274,0,0,0,1
189881826,0,0,0,1
2882474866,0,0,0,1
720644620485586944,0,1,0,1
270789494,0,0,1,1
543339668,0,0,0,1
124238717,0,0,0,1
871703700636524548,0,0,1,1
35099519,0,0,0,1
367166336,0,0,0,1
232192901,0,0,0,1
732524197432446976,0,1,0,1
529630091,0,0,1,1
940050242,0,0,1,1
313293710,0,0,1,1
859892623,0,0,1,1
1514564498,1,0,1,1
17059993,0,0,0,1
729508760,0,0,0,1
819827218201251840,0,0,0,1
436843419,0,0,1,1
73840453,0,0,1,1
621517730,0,0,0,1
407235211,0,0,1,1
362951589,0,0,1,1
621031921,0,0,0,1
193899435,0,0,1,1
230234610,1,0,1,1
363852718,0,0,1,1
1125882799,0,0,1,1
445580208,0,0,1,1
324996017,1,0,1,1
990011125,1,0,0,1
101756062,0,0,0,1
160287673,0,0,1,1
16655296,0,0,0,1
737695217298477056,0,0,1,1
1616538564,0,0,1,1
1410299904,0,0,0,1
716288161,0,0,1,1
317600718,0,0,1,1
2321748938,0,0,1,1
748311499,0,0,1,1
868538464429592576,0,0,1,1
237253585,0,0,0,1
621202387,0,0,0,1
1894378454,0,1,1,1
2879060473,0,0,0,1
152861658,0,0,0,1
2375629789,0,0,1,1
408794080,0,0,0,1
3852674021,0,0,0,1
2918329318,0,0,0,1
491496301,0,0,0,1
391240681,0,0,1,1
240737264,0,0,0,1
1053328369,0,0,1,1
153345010,0,0,0,1
912453989895069696,0,0,1,1
281279476,0,0,1,1
740020788602900481,0,1,1,1
790518024398831616,0,0,1,1
1284385783,0,0,1,1
313116175,0,0,1,1
52714500,0,0,0,1
488096774,0,0,1,1
588727305,0,0,0,1
447556625,0,0,1,1
952534190,0,0,1,1
929102253625143296,0,0,0,1
2801943575,0,0,1,1
558607876,0,0,1,1
233278495,0,0,1,1
636318753,0,0,0,1
169970722,0,0,1,1
913531939,0,0,1,1
554593316,1,1,1,1
468698149,1,0,1,1
2617447056,0,0,1,1
94944299,0,0,0,1
152468525,0,0,0,1
986123312,0,0,0,1
421377073,0,0,1,1
226722872,0,0,1,1
942198701333860353,0,1,1,1
19199038,0,0,0,1
922115596023730176,0,1,1,1
1119409220,0,0,1,1
612931307,0,0,0,1
437523529,0,0,0,1
497343562,0,0,1,1
838782915718832129,0,0,1,1
406590542,0,0,0,1
251634768,0,0,0,1
2183185490,0,0,0,1
244280163,0,1,0,1
998476884,0,0,1,1
1134111829,0,0,1,1
328488026,1,1,1,1
371831899,0,0,0,1
360813660,0,1,1,1
1601334367,0,0,1,1
3398696032,0,0,1,1
2400769123,0,0,0,1
615664741,0,0,1,1
587646058,0,0,1,1
563946002,0,0,0,1
224910448,0,0,1,1
635862498,0,0,1,1
1409637493,0,0,1,1
1541037174,0,0,0,1
898913546855079936,0,0,1,1
474774649,0,0,1,1
386263630,0,0,0,1
2273647741,0,0,0,1
457029141,0,0,0,1
707885995476312064,0,0,0,1
201694340,0,0,1,1
2583514062,0,0,1,1
488715402,0,0,1,1
286542991,0,0,1,1
336473232,1,0,1,1
315215004,0,0,0,1
364510365,0,0,1,1
165801118,0,0,1,1
919894768162934785,1,1,1,1
1948398758,0,0,1,1
296037546,0,0,1,1
448216238,0,1,1,1
247286959,0,0,1,1
377695415,0,0,0,1
366949561,0,0,1,1
296369338,0,0,1,1
1649097247,0,0,1,1
59016382,0,0,1,1
499999939,0,0,1,1
617483460,0,0,0,1
632530117,0,0,1,1
1601981642,0,0,0,1
66317516,0,0,1,1
1490862888,0,0,0,1
1370320080,0,0,1,1
14993272,0,0,0,1
624854227,0,0,1,1
701455573,0,0,1,1
185935064,0,0,1,1
2484653273,0,0,1,1
2453492954,0,0,0,1
538148060,0,0,0,1
409173218,0,0,0,1
920780465392508928,1,1,1,1
890182886,0,0,1,1
231218407,0,0,1,1
733800568041406464,0,0,1,1
770962160239325184,0,0,1,1
309501165,0,0,0,1
58578131,0,0,0,1
578839797,0,0,1,1
1053940982,0,0,1,1
897671630784258048,0,0,0,1
932164992060870656,0,1,1,1
553622782,1,0,0,1
1871412480,0,0,0,1
387243265,0,0,0,1
289420546,0,0,1,1
66946309,0,0,1,1
358417673,0,0,0,1
1168393483,0,1,0,1
427293966,0,0,1,1
157416725,0,0,0,1
155403543,0,0,1,1
285150491,0,0,1,1
2863891740,0,1,0,1
2239104287,0,0,0,1
1069351,0,0,0,1
1130755363,0,0,1,1
888820748500049921,1,1,0,1
359922994,0,0,1,1
301059379,0,0,1,1
168721630,0,0,0,1
3113425343,0,0,0,1
66749755,0,1,0,1
324787516,0,0,1,1
634674494,0,0,0,1
705904198483890176,0,0,0,1
3334161732,0,0,1,1
241911112,0,0,1,1
858274930567204864,1,0,1,1
21360280,0,0,0,1
899927071807426560,1,0,1,1
4876594431,0,1,1,1
83185208,0,0,0,1
724335475075457024,0,0,1,1
212874126,0,0,1,1
19583545,0,0,0,1
524801369,0,0,1,1
201110874,1,0,1,1
110675291,0,0,1,1
940542962122948608,0,1,1,1
3143150660,1,0,1,1
1057480033,0,0,1,1
3958716856,0,0,0,1
158035174,0,0,0,1
279396941,0,0,1,1
807411049,0,0,1,1
296340842,0,0,1,1
244845936,0,0,1,1
3042370930,0,0,1,1
449703290,0,0,1,1
1652655487,0,0,0,1
780807552,0,0,1,1
633796160,0,0,1,1
939053325831389185,0,1,1,1
174902886,0,0,0,1
928381927874269184,1,1,1,1
2326209277,0,0,0,1
111779257,0,1,1,1
432029072,0,0,0,1
209108370,0,0,1,1
355935638,0,0,0,1
4162420633,0,0,1,1
490147235,0,0,1,1
899954647221317633,0,0,0,1
4869623332,0,0,0,1
3355963633,0,0,1,1
2763627948,0,1,1,1
445906350,0,0,1,1
491646384,0,0,1,1
290643377,0,0,1,1
379309492,0,0,1,1
1591254643,0,0,0,1
3085036983,0,0,0,1
855059899,0,0,1,1
63620540,0,0,1,1
433472960,0,0,1,1
629763521,0,0,1,1
4650195856,0,0,0,1
321279433,0,0,1,1
482414027,0,0,1,1
2719640141,0,0,1,1
2348821969,0,0,0,1
1564769749,0,0,1,1
1451371428,0,0,1,1
169184735,0,0,0,1
18343393,0,0,0,1
3253380578,0,0,1,1
152315807,0,0,0,1
968689128,0,0,1,1
634613228,0,1,1,1
193631827,0,0,0,1
705865333328904193,0,0,0,1
387650132,0,1,0,1
236883451,0,0,0,1
2997532156,0,0,1,1
1711062954,0,0,1,1
792631295864037376,0,0,0,1
233440767,0,1,1,1
949482576346890241,1,0,1,1
19719693,0,0,1,1
221517327,0,0,1,1
124677649,0,0,1,1
218834453,0,1,1,1
403557916,0,0,1,1
1104006685,0,0,1,1
877439767650091009,0,0,1,1
427963946,0,0,1,1
707712558,0,0,1,1
2292514352,0,0,1,1
528653875,1,1,1,1
3065435701,0,0,0,1
223991351,0,0,1,1
3164603961,1,1,1,1
495623741,0,0,0,1
1065872959,0,0,1,1
830705222,0,0,0,1
744150240136044544,0,0,0,1
244604489,0,0,1,1
616582732,0,0,0,1
871128780424716288,0,0,0,1
1175887441,0,0,1,1
630890066,0,0,1,1
153302611,0,0,1,1
213493332,0,1,1,1
916216762835755008,0,0,1,1
222363231,0,1,1,1
1346885071,0,0,1,1
110460524,0,0,0,1
1375133293,0,0,1,1
2286491246,0,1,1,1
3311876545,0,0,0,1
108482173,0,0,1,1
701940664276103168,0,0,0,1
909858892129083392,0,0,1,1
2330395927,1,1,0,1
2730303085,0,0,1,1
129054355,0,0,1,1
2341381782,0,0,1,1
341909143,0,0,1,1
120347588,1,0,1,1
296150557,0,0,0,1
794880562158833664,0,0,0,1
141244064,0,0,1,1
907577806007291905,1,1,1,1
483428005,0,0,1,1
69721771,0,0,1,1
354162350,1,0,1,1
47806130,0,1,0,1
4332299955,0,0,1,1
3092000439,0,0,1,1
740485217220218880,0,0,0,1
252444349,0,0,1,1
1283577546,1,1,1,1
3239397666,0,0,0,1
18992077,0,0,0,1
3110556503,0,1,1,1
893099990687653888,0,0,1,1
267960020,0,0,0,1
362368725,0,0,1,1
911380182,0,0,1,1
358356698,0,0,0,1
572440284,0,0,0,1
270729511,0,0,0,1
220834829,0,0,1,1
828649228805091329,0,1,0,1
957053462,0,0,1,1
170309365,0,0,1,1
922632380619177984,0,1,1,1
905563909,0,0,1,1
917429572198719488,0,0,1,1
150446380,0,1,0,1
2563833613,0,0,0,1
161275768,0,0,0,1
129754903,1,0,1,1
624035612,0,0,0,1
1680869150,0,0,1,1
260693793,0,0,0,1
1041268514,0,0,1,1
909294682898817024,0,1,1,1
2975837992,0,0,1,1
1517197098,0,0,1,1
64829231,0,0,1,1
3255659827,0,0,0,1
409046838,0,0,1,1
287813431,1,1,1,1
3105062721,0,0,0,1
312514371,0,0,1,1
434433860,0,0,1,1
56821575,0,0,0,1
891097252466393088,0,0,1,1
1427001162,1,1,1,1
278802252,0,0,0,1
178970445,0,0,0,1
1570256720,0,1,1,1
4474617681,0,0,0,1
2491336532,0,0,1,1
600098647,0,0,1,1
264099812,0,0,0,1
114478938,0,0,0,1
2166157626,0,0,1,1
382226270,0,0,1,1
467844969,0,0,0,1
800571159162994688,0,0,0,1
741384049,1,0,1,1
329977491,1,0,1,1
273006454,0,0,1,1
626884472,1,0,1,1
2536140665,0,0,1,1
847784399299072002,0,1,0,1
921481377014362112,0,0,1,1
778109633860923392,0,0,1,1
468580232,0,0,0,1
1884004236,0,0,1,1
2565918607,0,0,1,1
901855128,0,1,1,1
2821384090,0,1,1,1
910626195468951553,1,1,1,1
2400710559,0,0,1,1
2343602082,0,0,0,1
903239381619576832,0,0,1,1
2430957476,0,0,1,1
224282950,0,0,1,1
62523306,0,0,1,1
2823497648,0,0,1,1
465219507,0,0,1,1
373791732,0,0,1,1
1685811134,0,0,1,1
28082337,0,0,0,1
256288707,0,0,1,1
555789264,0,1,1,1
818423798,0,0,1,1
2290365356,0,1,1,1
493533133,0,0,1,1
476037072,0,0,1,1
450631633,0,0,1,1
403730386,0,0,0,1
925253587,1,1,1,1
53805021,0,0,1,1
870506467,0,0,1,1
2616877028,0,0,1,1
770517317100851200,0,0,1,1
297406448,0,0,1,1
396042226,0,0,0,1
361461753,0,0,1,1
386791423,0,0,0,1
390617262,0,0,0,1
1010978324569640960,1,1,0,1
1012258265772720128,1,1,0,1
1012049887947456512,1,1,0,1
720666928055001088,0,0,0,1
1010968620866965506,0,1,0,1
1010610247789096960,1,1,0,1
1154282738,0,0,0,1
1012070142719774720,0,0,0,1
1011189105923784704,0,0,0,1
1010605695601963008,0,0,0,1
809795080429142017,0,0,0,1
1357959324,0,0,0,1
1012132071073112064,1,0,0,1
975703783475949568,1,1,0,1
327555341,0,0,0,1
1012607637026983936,1,0,0,1
3007724008,0,0,0,1
916187275133890565,0,1,1,1
4034721759,1,1,0,1
1459595030,0,0,0,1
834490192954290178,0,0,0,1
2982392825,0,0,0,1
2918674683,0,0,0,1
728183118457384960,0,0,0,1
1698808080,0,0,0,1
981636477292564480,1,1,0,1
550410719,0,0,0,1
329134629,0,0,0,1
125072714,0,0,0,1
202212121,0,0,0,1
3291561425,0,0,0,1
824903248599355395,0,0,0,1
825380362226429953,0,0,0,1
831914104507990016,0,0,0,1
1006066460,0,0,0,1
868401085802852352,0,0,1,1
202305873,0,0,0,1
732212397654609920,0,0,0,1
3070640794,0,0,0,1
827909004923801600,0,0,0,1
3407591541,0,0,0,1
831165187994574850,0,1,0,1
2918691515,0,0,0,1
2837970855,0,0,0,1
855102334875172866,0,0,1,1
996455315796262916,1,1,0,1
461015426,0,0,0,1
2323994683,0,0,0,1
2896312810,0,0,0,1
2982506153,0,0,0,1
839937500101627904,0,0,0,1
974981520984346626,1,0,0,1
979300010843168772,1,1,1,1
231999899,0,0,0,1
4826949964,0,0,0,1
855136163849482240,0,0,0,1
932924905,0,0,0,1
2269447992,0,0,0,1
327555253,0,0,0,1
1002691095829057538,0,0,0,1
548662037,0,0,0,1
825395422147522560,0,0,0,1
905405149614624769,1,1,0,1
966343682,0,0,0,1
840552254851678211,0,0,0,1
327674514,0,0,0,1
825698658695905280,0,0,0,1
554539740,0,0,0,1
1011956312580804608,1,1,0,1
2211763337,0,0,0,1
2797764234,0,0,0,1
2339156160,0,0,0,1
1011987366582603776,1,0,1,1
2349112225,0,0,0,1
2998480923,0,0,0,1
926532287675731976,0,0,0,1
2998555053,0,0,0,1
2982782446,0,0,0,1
448110696,0,0,0,1
2982546107,0,0,1,1
826000575657549825,0,0,0,1
2982795550,0,0,0,1
3290568658,0,0,0,1
2982443524,0,0,0,1
838435964922052608,0,0,0,1
202206667,0,0,0,1
2930775934,0,0,0,1
560954476,0,0,0,1
423240463,0,0,0,1
1011975267915575297,1,1,0,1
1012302562660405248,0,1,0,1
2989418577,0,0,0,1
814176367,0,0,0,1
893832219873206273,0,0,1,1
228744087,0,0,0,1
950483930003771392,1,0,0,1
831785890552877062,0,0,0,1
2376525880,0,0,0,1
2704478260,0,0,0,1
1337678305,0,1,0,1
830818718703837187,1,1,0,1
2982526985,0,0,0,1
561125828,0,0,0,1
554630722,0,0,0,1
1006016766,0,0,0,1
781523989793497088,1,1,0,1
2772451794,0,0,0,1
972313916578713600,0,0,0,1
834243806899867648,0,0,0,1
948982405838397441,0,0,0,1
1183194624,0,0,0,1
2998556339,0,0,0,1
503680418,0,0,0,1
456210073,0,0,0,1
922839841,0,0,0,1
595846370,0,0,0,1
2985794427,0,0,0,1
524420458,0,0,0,1
1012110155553570816,1,1,0,1
1011632355419844608,0,0,0,1
548914113,0,0,0,1
963823970507214848,1,0,0,1
2996584924,0,0,0,1
825402582579412992,0,0,0,1
2535033852,0,0,0,1
942158304725295104,1,1,1,1
834889075337400320,0,0,0,1
2919429628,0,0,0,1
1924501530,0,0,0,1
560604863,0,0,0,1
3017654309,0,0,0,1
549384602,0,0,0,1
987694134529052672,1,1,0,1
549173992,0,0,0,1
3102059566,0,0,0,1
876795381841100801,0,0,0,1
944701467839094784,0,0,0,1
923565203253579776,1,0,0,1
2950692315,0,0,0,1
932243210277130240,0,1,0,1
627733507,0,0,0,1
3107788774,0,0,0,1
753659579582541824,0,0,0,1
58165167,0,0,0,1
2984109993,0,0,0,1
963118390876491776,1,0,0,1
990324412841889798,1,0,0,1
422924590,0,0,0,1
822162132863160321,0,0,0,1
784806259052666880,0,1,0,1
788038456274522112,0,0,0,1
826008852567031808,0,0,0,1
969646849228525574,1,0,0,1
2918732806,0,0,0,1
548764543,0,0,0,1
825700436766314497,0,0,1,1
2920996798,0,0,0,1
396024657,0,0,0,1
825731362179149824,0,0,0,1
826850430185590786,0,0,0,1
2949925353,0,0,0,1
2780612193,0,0,0,1
422947897,0,0,0,1
1011952811674828800,1,0,0,1
759150086756589568,0,1,0,1
822123492216897540,0,0,0,1
2982486513,0,0,0,1
804074275376431105,1,1,0,1
2918711542,0,0,0,1
2920497934,0,0,0,1
1012147848496869376,1,1,0,1
1011940333389836288,1,1,1,1
897538992345927680,0,0,0,1
979117618295656450,1,1,0,1
518642028,0,0,0,1
873916630828494848,1,1,0,1
2985880540,0,0,0,1
825436422609969152,0,0,0,1
831161868614004741,0,0,0,1
202339780,0,0,0,1
835202996585787392,0,0,0,1
302125749,0,0,0,1
184810052,0,0,0,1
3035505075,0,0,0,1
3489637217,0,0,0,1
893090869,0,0,0,1
3304132186,1,1,0,1
822108222353981442,0,1,0,1
2983905783,0,0,0,1
827628152411262976,0,0,0,1
1886073978,0,0,0,1
3031628369,0,0,0,1
2591240449,0,0,0,1
2918679371,0,0,0,1
548707617,0,0,0,1
2919471316,0,0,0,1
2984398203,0,0,0,1
824224632467312642,0,0,1,1
4548516682,0,0,0,1
2764705943,0,0,0,1
4149019083,0,0,0,1
3419845179,0,0,0,1
2982584363,0,0,0,1
825717413689835521,0,0,0,1
2984381056,0,0,0,1
2350026720,0,0,0,1
2158759025,0,0,0,1
2983182773,0,0,0,1
201197015,0,0,0,1
3346645053,0,0,0,1
32604352,0,0,1,1
561948464,0,0,0,1
202588307,0,0,0,1
162672772,0,0,0,1
831131341253124096,0,0,0,1
4580699608,0,0,0,1
327894673,0,0,0,1
202361176,0,0,0,1
3002946545,0,0,0,1
549375513,0,0,0,1
3017805851,0,0,0,1
4636530203,0,0,0,1
2949998247,0,0,0,1
82659565,0,0,0,1
4549685356,0,0,1,1
2853761597,0,1,0,1
740647957091999744,0,0,0,1
2921357452,0,0,0,1
971721103,0,0,0,1
2921287407,0,0,0,1
484162494,0,0,0,1
3182660278,0,0,1,1
735822179783303169,0,0,0,1
449038596,0,0,0,1
2580731380,0,0,0,1
4636335555,0,0,0,1
1153738128,0,0,0,1
2919964222,0,0,0,1
3315099276,0,0,0,1
4874146875,0,0,0,1
992839373405093888,1,0,0,1
2984643466,0,0,0,1
393483438,0,0,0,1
2455009450,0,0,0,1
2983016661,0,0,0,1
825397260032811012,0,0,0,1
949059133893853186,1,0,0,1
825028579767390208,0,0,0,1
559917335,0,0,0,1
1048754004,0,0,0,1
2921277910,0,0,0,1
2982498327,0,0,0,1
831961066313773058,0,0,0,1
2929725533,0,0,0,1
3042097091,0,0,0,1
2950152521,0,0,0,1
2771208186,0,0,0,1
974977485183037441,1,0,0,1
831859384695287808,1,0,0,1
808773963023286273,0,0,0,1
3030965421,0,0,0,1
233223130,0,0,0,1
562092002,0,0,0,1
962445055,0,0,0,1
2951460352,0,0,0,1
1009719238616145920,1,0,0,1
561474634,0,0,0,1
2949963189,0,0,0,1
825987115662065664,0,0,0,1
989081978,0,0,0,1
3028624132,0,0,0,1
2982479962,0,0,0,1
2982464944,0,0,0,1
2998582175,0,0,0,1
2982573165,0,0,0,1
2806416940,0,0,0,1
825410712281501698,0,0,0,1
831862062833876993,0,0,0,1
961661021017518086,1,0,0,1
3022357312,0,0,0,1
816242626332598272,0,0,0,1
1226915408,0,0,0,1
2754471474,0,0,0,1
832998854828113920,0,0,0,1
825979861659443201,0,0,0,1
2950711839,0,1,0,1
2919407973,0,0,0,1
1086915288,0,0,0,1
526391347,0,0,0,1
825460743445286913,0,0,0,1
4798069173,0,0,0,1
796687702141845504,0,1,0,1
825718832484474880,0,0,0,1
784803897483358208,0,0,0,1
2984510759,0,0,0,1
3020402578,0,0,0,1
3245545312,0,0,0,1
1011936924125327361,1,1,0,1
727469564901076992,0,0,0,1
3021446434,0,0,0,1
4358227817,0,0,1,1
2920280901,0,0,0,1
633548507,0,0,0,1
2983904932,0,0,0,1
2982567281,0,0,0,1
3042187528,0,0,0,1
2951285517,0,0,0,1
704993843293331456,0,0,0,1
3027927352,1,0,0,1
2984400682,0,0,0,1
422699535,0,0,0,1
832346968101888002,0,0,0,1
251194177,0,0,0,1
470253363,0,0,0,1
1120973992754581509,1,1,0,1
999622983424598016,0,1,0,1
1118951206448181248,1,1,0,1
1114680860983214081,1,1,0,1
1028578680187052032,0,0,0,1
4181648555,0,0,0,1
1101849622073491456,1,1,1,1
41681878,1,1,0,1
1099737526686937088,1,1,0,1
1109778441379950592,0,0,0,1
1113425507624919040,1,1,0,1
1113577200664629249,0,1,0,1
982493449286029312,1,0,0,1
1060455505683009536,1,1,0,1
849307163982016512,0,0,0,1
1084113207298584579,1,1,0,1
1093183092049760256,0,1,0,1
1107378463114227712,1,1,0,1
1070411120253521922,1,1,0,1
993590061894529024,1,1,0,1
1060317244566237184,1,1,0,1
732736395891118083,0,0,0,1
1096369890234122241,0,1,1,1
798196450517651456,0,0,0,1
906038791697289216,1,0,0,1
1100190509073600513,1,1,0,1
1099727648471871490,0,1,0,1
1098368635666657281,1,1,0,1
1095770039939145730,0,1,0,1
1095187623482544130,0,1,0,1
781683859440173056,0,1,0,1
928314603376742400,0,1,0,1
1006982562605076480,0,0,0,1
1094087132774305792,0,1,0,1
768982448977747968,0,1,0,1
1094153152389992449,0,1,0,1
791088166593626113,0,1,0,1
1083330945506308098,1,1,0,1
918073104915746817,0,0,0,1
1093191691543171074,0,1,0,1
1091908795972734976,1,1,0,1
1069375476622344192,0,1,0,1
1081252104742756352,0,1,0,1
1088222072944377861,1,1,0,1
720565696187510785,1,0,0,1
1089606226047127552,0,1,0,1
1083574886071762944,0,1,0,1
